#Bentoumi Feth-Allah, Bosch I Sais Jordi, Casol Nicolas, Jouet Jeremie, Leger Olivier, Menet Cedric
200,78,30
bus51,l1:a:v36,l3:r:v4,l11:a:v7
bus52,l10:a:v11,l13:r:v2
bus53,l3:a:v24,l5:r:v1,l12:a:v16,l15:r:v5
bus54,l4:r:v9,l12:r:v5
bus55,l1:a:v41,l6:a:v8,l7:a:v9,l13:a:v3
bus56,l1:r:v16,l3:a:v19
bus57,l3:a:v16,l12:a:v20
bus58,l3:r:v21,l4:a:v10,l10:r:v17,l14:r:v2
bus59,l3:a:v30,l14:r:v0
bus60,l1:r:v7,l3:r:v6,l14:a:v8
bus61
bus62,l3:r:v17,l7:r:v6
bus63,l2:r:v22,l5:r:v3
bus64,l3:r:v43,l10:r:v2,l10:r:v13,l14:a:v4
bus65,l1:a:v20,l3:a:v43,l3:r:v31,l3:r:v34,l4:r:v10,l10:r:v4,l12:a:v2
bus66,l12:r:v14
bus67,l1:r:v5,l5:a:v8,l6:r:v8
bus68
bus69,l7:r:v4,l10:a:v0
bus70,l3:a:v20,l3:a:v35,l9:a:v1,l10:a:v14
bus71,l3:a:v27,l10:a:v15,l11:r:v1
bus72,l9:r:v2
bus73,l2:a:v36
bus74,l3:a:v21
bus75,l1:r:v9
bus76,l3:a:v42
bus77,l5:a:v10,l11:a:v6
bus78,l1:a:v42,l2:r:v8,l3:r:v28
bus79,l1:a:v29,l1:r:v33,l2:r:v17,l3:r:v25
bus80,l1:r:v31,l10:a:v3,l10:r:v9
bus81,l3:a:v15
bus82,l1:a:v14,l6:r:v9,l12:a:v22,l13:r:v6
bus83,l1:r:v40,l4:a:v8,l5:a:v7,l7:r:v9,l14:a:v9
bus84,l1:a:v9,l1:a:v16,l3:a:v2,l14:r:v7
bus85,l1:r:v19,l7:r:v0,l12:a:v14
bus86,l11:a:v0
bus87,l1:r:v24,l5:a:v4
bus88,l1:a:v21,l2:r:v34,l3:a:v31,l4:a:v9,l7:r:v3
bus89,l2:a:v23,l10:a:v17
bus90,l3:a:v18,l12:r:v4
bus91,l2:r:v31,l4:r:v6,l12:a:v6
bus92,l2:a:v29,l3:r:v12,l4:r:v0
bus93,l2:r:v38,l10:a:v9
bus94,l3:a:v4,l11:r:v4,l15:a:v3
bus95,l11:a:v5
bus96,l1:a:v30,l1:r:v37,l2:a:v8,l3:r:v23
bus97,l1:r:v14,l4:a:v2,l10:r:v15
bus98,l10:a:v13,l10:r:v8
bus99,l2:r:v40,l4:a:v4,l7:a:v8,l10:r:v10,l11:a:v1
bus100,l1:r:v35,l7:a:v3
bus101,l1:r:v18
bus102,l2:r:v41,l11:a:v16,l15:a:v5
bus103,l10:r:v11,l13:a:v10
bus104,l10:r:v6,l11:a:v14
bus105,l1:a:v37,l14:r:v8,l15:a:v4
bus106,l3:a:v25,l3:a:v29,l12:r:v1,l13:a:v5,l13:r:v8
bus107,l4:a:v7,l6:a:v5,l14:a:v0
bus108,l5:r:v6
bus109,l5:r:v9
bus110,l3:r:v27
bus111,l12:a:v13,l12:r:v7
bus112,l2:a:v6,l3:a:v40,l14:r:v4
bus113,l2:a:v22,l4:a:v1
bus114,l2:a:v30,l3:a:v17,l13:a:v7
bus115,l1:a:v1,l9:a:v2
bus116,l1:a:v24,l2:r:v4,l4:r:v4
bus117
bus118,l1:r:v13,l1:r:v39,l4:r:v7
bus119,l1:a:v13,l3:a:v41,l3:r:v33,l15:r:v3
bus120
bus121,l3:r:v14,l10:r:v0
bus122,l14:r:v9
bus123,l2:a:v5,l5:a:v5,l11:r:v15,l13:r:v9
bus124,l2:r:v20,l11:r:v6,l11:r:v12
bus125,l2:a:v19,l5:r:v10,l15:r:v1,l15:r:v2,l15:r:v6
bus126,l11:r:v7,l15:r:v7
bus127,l2:a:v10,l3:a:v10,l3:r:v37,l7:a:v0
bus128,l1:r:v20,l2:r:v25,l5:a:v0,l13:a:v2,l14:a:v10
bus129
bus130,l1:a:v2,l1:a:v40,l2:a:v9,l2:a:v28,l2:r:v32
bus131,l1:a:v32
bus132,l1:a:v4,l1:a:v39,l5:r:v8,l6:a:v0
bus133,l1:a:v23,l2:r:v2,l12:r:v19
bus134,l1:a:v17,l2:a:v26
bus135,l1:a:v31,l1:r:v3,l2:r:v1,l3:a:v39
bus136,l5:a:v6,l5:r:v0
bus137,l1:r:v23
bus138
bus139,l13:a:v1,l15:a:v7
bus140,l2:r:v0,l2:r:v14,l11:r:v9,l14:a:v1
bus141,l6:r:v7
bus142,l2:a:v17,l10:r:v1
bus143,l1:a:v18,l2:r:v33,l11:a:v11
bus144,l2:a:v11,l10:r:v14,l11:a:v12,l12:a:v21
bus145,l1:r:v17,l4:r:v1,l6:a:v7,l15:a:v2
bus146,l1:a:v28,l2:r:v15,l5:r:v2,l7:a:v6
bus147,l3:a:v0,l3:a:v34,l4:a:v0
bus148
bus149,l10:a:v2,l14:r:v11
bus150,l4:r:v8
bus151,l1:a:v7,l1:r:v15,l4:r:v5
bus152,l1:r:v6,l2:r:v27,l7:r:v5,l10:a:v18
bus153,l2:a:v27,l6:r:v5
bus154,l4:r:v2,l10:a:v19,l13:a:v9,l14:a:v7
bus155,l1:r:v21,l10:a:v1,l13:r:v4
bus156,l2:a:v41,l3:a:v37,l12:r:v13,l14:r:v5
bus157,l2:a:v40,l2:r:v30,l6:r:v1,l7:a:v4,l13:a:v0
bus158,l2:a:v34,l6:r:v2
bus159,l1:r:v8,l6:a:v6,l12:r:v17
bus160,l3:a:v6
bus161,l1:r:v26,l2:a:v38,l9:a:v0
bus162,l1:a:v26,l2:r:v9,l3:r:v16,l5:a:v11
bus163,l1:r:v10,l1:r:v30,l9:r:v3
bus164,l10:a:v8,l10:r:v3,l14:r:v3,l15:a:v6
bus165,l2:r:v28,l3:a:v7,l3:a:v33,l4:a:v5
bus166,l1:r:v28,l3:r:v13,l10:a:v10
bus167,l1:a:v11,l2:a:v0
bus168,l11:r:v8
bus169,l2:r:v23,l3:r:v10,l5:r:v11
bus170,l2:a:v3,l2:a:v31,l3:r:v15,l3:r:v29,l11:a:v9,l12:r:v3
bus171,l1:a:v19,l3:a:v11,l9:r:v1,l12:a:v12
bus172,l15:r:v8
bus173,l6:a:v3,l11:r:v13,l12:a:v0,l14:r:v1
bus174,l11:a:v4
bus175,l2:a:v25,l3:r:v38
bus176,l4:a:v6,l6:r:v3,l11:a:v3,l12:r:v20
bus177,l1:r:v29,l1:r:v32,l13:r:v3,l14:a:v2,l15:a:v8
bus178,l12:a:v18
bus179,l2:a:v16
bus180
bus181,l1:r:v2,l2:a:v21,l3:r:v42
bus182,l6:r:v4
bus183,l1:a:v10,l1:r:v11,l2:a:v4,l3:r:v1,l14:a:v5,l15:r:v4
bus184,l3:a:v14,l12:a:v15
bus185,l3:r:v9,l3:r:v20,l3:r:v39,l4:a:v3
bus186,l2:a:v18,l11:r:v2
bus187,l2:a:v14
bus188,l2:r:v36,l6:r:v6,l7:r:v1,l12:r:v6,l13:r:v0
bus189,l3:a:v13,l3:a:v22
bus190,l1:a:v12,l11:r:v16
bus191,l11:a:v18,l12:r:v10,l13:a:v4
bus192,l3:r:v36,l10:r:v7
bus193,l2:r:v29,l3:a:v8,l12:a:v7
bus194,l3:r:v32,l5:a:v1,l14:r:v10,l15:a:v1
bus195,l10:a:v7,l13:r:v7
bus196,l2:r:v19,l12:a:v8,l12:a:v19
bus197,l1:a:v8,l3:r:v24,l12:r:v0,l12:r:v16
bus198,l1:a:v0,l5:r:v5,l7:r:v7,l11:a:v19,l12:a:v4
bus199,l1:r:v36,l12:r:v12
bus200,l2:a:v1,l10:r:v5,l15:a:v0
