###>
ligne:1   start:T2(20:20)   end:T1(20:45)
ligne:3   start:T4(12:34)   end:T2(13:04)
ligne:3   start:T2(18:30)   end:T4(19:07)
ligne:6   start:T5(16:37)   end:T2(16:52)
ligne:6   start:T2(16:00)   end:T5(16:10)
ligne:11   start:T17(07:42)   end:T16(08:36)
ligne:14   start:T15(14:30)   end:T14(14:55)
Nb trajet totale pour le bus 25 : 8
###>
ligne:2   start:T4(07:15)   end:T5(07:38)
ligne:2   start:T4(12:38)   end:T5(12:58)
ligne:2   start:T5(14:56)   end:T4(15:19)
ligne:2   start:T5(18:41)   end:T4(19:03)
ligne:3   start:T2(17:05)   end:T4(17:42)
ligne:7   start:T5(11:05)   end:T12(11:34)
ligne:10   start:T16(13:48)   end:T15(14:21)
ligne:11   start:T16(09:18)   end:T17(10:06)
Nb trajet totale pour le bus 26 : 8
###>
ligne:1   start:T2(11:42)   end:T1(12:10)
ligne:1   start:T2(14:02)   end:T1(14:30)
ligne:3   start:T4(10:26)   end:T2(10:56)
ligne:5   start:T11(15:35)   end:T10(15:57)
ligne:11   start:T16(08:00)   end:T17(08:50)
ligne:12   start:T2(18:35)   end:T18(19:23)
Nb trajet totale pour le bus 27 : 6
###>
ligne:2   start:T5(13:57)   end:T4(14:20)
ligne:3   start:T4(10:06)   end:T2(10:36)
ligne:3   start:T4(15:46)   end:T2(16:16)
ligne:3   start:T4(16:49)   end:T2(17:19)
ligne:3   start:T2(13:07)   end:T4(13:42)
ligne:10   start:T14(18:11)   end:T16(19:00)
ligne:12   start:T18(12:01)   end:T2(12:48)
Nb trajet totale pour le bus 28 : 7
###>
ligne:1   start:T1(11:56)   end:T2(12:33)
ligne:1   start:T1(14:16)   end:T2(14:53)
ligne:1   start:T1(18:36)   end:T2(19:13)
ligne:1   start:T1(19:36)   end:T2(20:13)
ligne:2   start:T5(07:39)   end:T4(08:03)
ligne:3   start:T4(06:44)   end:T2(07:14)
ligne:3   start:T4(15:26)   end:T2(15:56)
ligne:11   start:T17(09:02)   end:T16(09:56)
ligne:14   start:T14(16:58)   end:T15(17:26)
Nb trajet totale pour le bus 29 : 9
###>
ligne:1   start:T1(13:16)   end:T2(13:53)
ligne:1   start:T1(15:36)   end:T2(16:13)
ligne:1   start:T1(17:56)   end:T2(18:33)
ligne:2   start:T4(16:54)   end:T5(17:19)
ligne:2   start:T5(06:30)   end:T4(06:52)
ligne:3   start:T4(14:46)   end:T2(15:16)
ligne:6   start:T2(12:00)   end:T5(12:10)
ligne:12   start:T18(09:43)   end:T2(10:30)
ligne:12   start:T2(08:16)   end:T18(09:03)
Nb trajet totale pour le bus 30 : 9
###>
ligne:1   start:T1(07:56)   end:T2(08:33)
ligne:2   start:T4(20:11)   end:T5(20:28)
ligne:2   start:T5(12:59)   end:T4(13:21)
ligne:3   start:T4(18:46)   end:T2(19:16)
ligne:3   start:T2(09:04)   end:T4(09:42)
ligne:10   start:T16(11:10)   end:T14(11:58)
ligne:11   start:T17(14:22)   end:T16(15:16)
ligne:15   start:T22(17:29)   end:T13(17:48)
Nb trajet totale pour le bus 31 : 8
###>
ligne:1   start:T2(07:22)   end:T1(07:50)
ligne:1   start:T2(10:02)   end:T1(10:30)
ligne:2   start:T4(17:56)   end:T5(18:21)
ligne:3   start:T2(13:42)   end:T4(14:19)
ligne:4   start:T7(12:26)   end:T5(12:34)
ligne:5   start:T11(08:48)   end:T10(09:10)
ligne:9   start:T13(11:18)   end:T2(12:00)
ligne:11   start:T16(15:58)   end:T17(16:52)
ligne:13   start:T20(19:24)   end:T16(19:58)
Nb trajet totale pour le bus 32 : 9
###>
ligne:1   start:T1(10:36)   end:T2(11:13)
ligne:5   start:T9(07:23)   end:T11(07:47)
ligne:11   start:T16(13:58)   end:T17(14:46)
ligne:12   start:T18(09:05)   end:T2(09:52)
ligne:13   start:T21(12:04)   end:T16(12:05)
ligne:13   start:T20(16:17)   end:T16(16:51)
Nb trajet totale pour le bus 33 : 6
###>
ligne:2   start:T5(08:20)   end:T4(08:45)
ligne:2   start:T5(13:36)   end:T4(13:59)
ligne:4   start:T7(14:29)   end:T5(14:37)
ligne:6   start:T5(11:37)   end:T2(11:52)
ligne:6   start:T2(13:00)   end:T5(13:10)
ligne:7   start:T12(18:00)   end:T5(18:26)
ligne:10   start:T15(09:40)   end:T16(10:05)
ligne:10   start:T14(20:10)   end:T16(20:53)
ligne:15   start:T22(16:37)   end:T23(17:00)
Nb trajet totale pour le bus 34 : 9
###>
ligne:1   start:T1(19:56)   end:T2(20:33)
ligne:3   start:T4(06:24)   end:T2(06:54)
ligne:3   start:T4(09:46)   end:T2(10:16)
ligne:3   start:T2(12:06)   end:T4(12:44)
ligne:5   start:T11(07:58)   end:T10(08:20)
ligne:12   start:T18(17:40)   end:T2(18:27)
ligne:15   start:T22(15:28)   end:T23(15:51)
Nb trajet totale pour le bus 35 : 7
###>
ligne:1   start:T1(12:16)   end:T2(12:53)
ligne:2   start:T5(20:12)   end:T4(20:35)
ligne:4   start:T5(11:10)   end:T7(11:25)
ligne:9   start:T13(8:03)   end:T2(8:45)
ligne:10   start:T16(18:06)   end:T14(19:00)
ligne:11   start:T17(13:42)   end:T16(14:36)
ligne:14   start:T15(15:30)   end:T14(15:55)
Nb trajet totale pour le bus 36 : 7
###>
ligne:1   start:T2(16:02)   end:T1(16:30)
ligne:3   start:T4(07:06)   end:T2(07:36)
ligne:7   start:T12(10:35)   end:T5(11:01)
ligne:9   start:T2(8:55)   end:T13(9:37)
ligne:10   start:T14(17:15)   end:T16(18:04)
ligne:11   start:T16(18:42)   end:T17(19:30)
ligne:15   start:T22(14:33)   end:T23(14:56)
Nb trajet totale pour le bus 37 : 7
###>
ligne:1   start:T1(17:36)   end:T2(18:13)
ligne:2   start:T4(19:19)   end:T5(19:39)
ligne:3   start:T5(11:00)   end:T4(11:30)
ligne:12   start:T18(15:12)   end:T2(15:59)
ligne:14   start:T15(08:23)   end:T14(08:48)
Nb trajet totale pour le bus 38 : 5
###>
ligne:1   start:T1(07:36)   end:T2(08:13)
ligne:2   start:T4(12:15)   end:T5(12:42)
ligne:2   start:T5(15:37)   end:T4(16:00)
ligne:3   start:T2(08:24)   end:T4(09:02)
ligne:5   start:T11(17:15)   end:T10(17:37)
ligne:15   start:T22(10:05)   end:T23(10:28)
ligne:15   start:T22(10:59)   end:T13(11:18)
Nb trajet totale pour le bus 39 : 7
###>
ligne:2   start:T4(06:38)   end:T5(06:58)
ligne:2   start:T4(13:34)   end:T5(13:56)
ligne:3   start:T2(15:44)   end:T4(16:21)
ligne:4   start:T7(08:29)   end:T5(08:37)
ligne:13   start:T20(09:17)   end:T16(09:51)
ligne:13   start:T20(12:15)   end:T16(12:53)
ligne:14   start:T15(18:26)   end:T14(18:51)
Nb trajet totale pour le bus 40 : 7
###>
ligne:2   start:T5(09:46)   end:T4(10:11)
ligne:3   start:T4(13:46)   end:T2(14:16)
ligne:3   start:T2(07:42)   end:T4(08:18)
ligne:6   start:T5(08:37)   end:T2(08:52)
ligne:10   start:T15(11:25)   end:T16(11:50)
ligne:11   start:T16(12:00)   end:T17(12:48)
ligne:15   start:T23(15:52)   end:T22(16:16)
