#Bentoumi Feth-Allah, Bosch I Sais Jordi, Casol Nicolas, Jouet Jeremie, Leger Olivier, Menet Cedric
119,33640,12351
bus0,l2:a:v35,l2:a:v37,l2:r:v22,l3:a:v10,l3:r:v6,l4:r:v9
bus1,l4:a:v3,l4:r:v4,l5:a:v8,l5:a:v11,l5:r:v8,l10:r:v3,l13:a:v7,l14:a:v1
bus2,l2:r:v13,l2:r:v36,l3:a:v31,l9:r:v1,l10:r:v9
bus3,l1:a:v41,l2:a:v23,l10:r:v7,l11:r:v5
bus4,l1:a:v19,l1:r:v29,l3:a:v5,l3:a:v18,l3:a:v25,l3:r:v12,l13:r:v9
bus5,l1:r:v5,l3:r:v42,l12:r:v15,l13:a:v3,l15:r:v5
bus6,l3:a:v29,l3:r:v22,l10:a:v11,l15:a:v1
bus7,l1:a:v28,l2:a:v2,l2:a:v6,l2:a:v25,l10:r:v17,l12:r:v16
bus8,l5:a:v9,l6:r:v4,l6:r:v9,l9:r:v3,l14:r:v4
bus9,l3:a:v2,l3:r:v11,l5:a:v5,l11:a:v13,l11:a:v15,l13:a:v10
bus10,l10:a:v9,l10:a:v15,l11:a:v6,l11:r:v18
bus11,l2:a:v31,l2:r:v23,l2:r:v42,l3:r:v2,l4:r:v3,l12:a:v10
bus12,l1:a:v21,l1:a:v36,l1:r:v13,l1:r:v30,l3:r:v3,l3:r:v33
bus13,l1:a:v38,l1:r:v27,l5:r:v11,l11:r:v10
bus14,l2:a:v22,l3:r:v8,l5:r:v10,l11:a:v19,l12:a:v14
bus15,l3:a:v38,l3:r:v29,l5:a:v4
bus16,l2:a:v20,l3:a:v35,l3:r:v34,l10:r:v2,l12:r:v1,l14:a:v4
bus17,l1:r:v31,l2:a:v41,l2:r:v1,l12:a:v23,l12:r:v2,l15:a:v5,l15:r:v2
bus18,l2:r:v17,l3:a:v1,l3:a:v28,l10:a:v6,l14:a:v12,l15:r:v7
bus19,l1:r:v4,l2:a:v1,l3:r:v41,l11:r:v12
bus20,l1:a:v7,l1:a:v44,l1:r:v36,l3:r:v24,l6:a:v3,l6:r:v2,l14:a:v7
bus21,l3:r:v10,l7:r:v5,l11:r:v14
bus22,l2:r:v5,l10:a:v7,l11:a:v20,l11:r:v17
bus23,l3:r:v40,l5:r:v3,l6:a:v9,l7:r:v7,l14:a:v6
bus24,l1:a:v23,l1:r:v12,l3:r:v38,l7:a:v1,l9:a:v4
bus25,l2:a:v32,l5:a:v6,l5:a:v7,l10:r:v12
bus26,l3:r:v32,l7:a:v3,l15:r:v4,l15:r:v8
bus27,l1:r:v11,l2:a:v10,l2:r:v41,l6:r:v6
